REGIONAL,CADENA,FORMATO,CÓDIGO CLIENTE,PUNTO DE VENTA,FECHA,MARCA,SEGMENTO,PRODUCTO,VALOR,UNIDADES,MOTIVOS DE DEVOLUCIÓN
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-08-12 00:00:00,VITAD,SNACKS,PAPAS BBQ 110G,20070,0.33,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-08-12 00:00:00,VITAD,YOGURES,BEB YOG SIN SELLO VASO 150G MORA,12600,0.75,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-08-12 00:00:00,VITAD,YOGURES,BEB YOG SIN SELLO VASO 150G FRESA,2520,0.15,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-08-27 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL SIXPACK 1.1,67320,13.6224,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-08-27 00:00:00,ALQUERIA,LECHES,ENTERA SUPER CREMOSA BOLSA 1LX6,67320,,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-08-27 00:00:00,ALQUERIA,LECHES,SABOR ORIGINAL 1L SIXPACK,58440,12.384,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-08-28 00:00:00,ALQUERIA,YOGURES,YOGURT ALQUERIA PACKX3 SURTIDO,53910,4.05,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-08-28 00:00:00,ALQUERIA,YOGURES,ALQUERIA M&M 4 X100G,20100,0.8,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-08-28 00:00:00,ALQUERIA,YOGURES,ALIMENTO LACTEO KD TRULULU X4,40200,1.664,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-04 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,AREQUIPE TRADICIONAL VASO X 220G,60600,2.64,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-04 00:00:00,ALQUERIA,LECHES,ENTERA SUPER CREMOSA BOLSA 1LX6,33660,6.1836,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-05 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,4140,0.3,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-15 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CDL SEMIENTERA 180G,19200,0.7186,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-15 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL SIXPACK 1.1,33660,6.8112,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-15 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL SIXPACK 1.3,38100,8.0496,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-15 00:00:00,ALQUERIA,LECHES,SABOR ORIGINAL 1L SIXPACK,29220,6.192,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-15 00:00:00,ALQUERIA,LECHES,SABOR ORIGINAL TETRA 1L TS X 4UND,23600,4.128,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-15 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1300 SIXPACK,38100,8.0496,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-15 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49G X 6 UN,30660,0.588,VENCIDO
ESTE,,,110300 - 262,EXITO BARRANCABERMEJA,2026-09-15 00:00:00,FORTIKIDS,YOGURES,KD CUCH 95GX12 FRE-MOR,24120,2.28,VENCIDO
ESTE,,,110300 - 263,ALMACENES EXITO S.A.,2026-08-11 00:00:00,FRESKALECHE,LECHES,FKL LECHE LV DESLACTOSADA 1100 ML X 6,93420,20.4336,VENCIDO
ESTE,,,110300 - 263,ALMACENES EXITO S.A.,2026-08-17 00:00:00,FRESKALECHE,LECHES,FKL SABOR SANTANDER 900 ML X 6,72180,16.7184,VENCIDO
ESTE,,,110300 - 263,ALMACENES EXITO S.A.,2026-08-27 00:00:00,FRESKALECHE,LECHES,FKL SABOR SANTANDER 900 ML X 6,16040,3.7152,VENCIDO
ESTE,,,110300 - 263,ALMACENES EXITO S.A.,2026-08-27 00:00:00,FRESKALECHE,YOGURES,FKL YOGURCIT BOLSA FRESA 850ML,4760,0.85,VENCIDO
ESTE,,,110300 - 263,ALMACENES EXITO S.A.,2026-08-31 00:00:00,FRESKALECHE,LECHES,FKL SABOR SANTANDER 900 ML X 6,144360,33.4368,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-03 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,2070,0.15,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-03 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 38 GR X 6 UN,122640,1.824,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-03 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 400 GR,167940,2.4,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-03 00:00:00,FORTIKIDS,POSTRES LISTOS,KD GELATINA 90GX4 CEREZA,4900,0.36,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-03 00:00:00,VITAD,YOGURES,BEB YOG SIN SELLO VASO PACK 150G 3UN,6580,0.45,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-28 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49GX3UN,7720,0.147,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-28 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,4140,0.3,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-28 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 400 GR,27990,0.4,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-28 00:00:00,FORTIKIDS,POSTRES LISTOS,KD GELATINA 90G CEREZA,1240,0.09,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-28 00:00:00,FORTIKIDS,POSTRES LISTOS,KD GELATINA 90GX4 SANDIA FRESA,4900,0.36,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-08-28 00:00:00,FORTIKIDS,YOGURES,KD CUCH 95GX12 FRE-MOR,48240,4.56,VENCIDO
ESTE,,,110300 - 263,EXITO BUCARAMANGA,2026-09-04 00:00:00,DEL VECCHIO,QUESOS,QDV MOZZARELLA BLOQUE X 250GR,12770,0.25,VENCIDO
ESTE,,,110300 - 264,EXITO ORIENTAL BUCARAMANGA CV,2026-08-12 00:00:00,ALQUERIA,LECHES,DESLACTO 1000 TS X 4 UDS,23600,4.128,VENCIDO
ESTE,,,110300 - 264,EXITO ORIENTAL BUCARAMANGA CV,2026-08-12 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 38 GR X 6 UN,15330,0.228,VENCIDO
ESTE,,,110300 - 264,EXITO ORIENTAL BUCARAMANGA CV,2026-08-12 00:00:00,DEL VECCHIO,QUESOS,QDV PARMESANO 100 G,9550,0.1,VENCIDO
ESTE,,,110300 - 264,EXITO ORIENTAL BUCARAMANGA CV,2026-09-04 00:00:00,ALQUERIA,QUESOS,QDV PERA X 400 GR,27990,0.4,VENCIDO
ESTE,,,110300 - 264,EXITO ORIENTAL BUCARAMANGA CV,2026-09-04 00:00:00,DEL VECCHIO,QUESOS,QDV PERA X 400 GR,27990,0.4,VENCIDO
ESTE,,,110300 - 264,EXITO ORIENTAL BUCARAMANGA CV,2026-09-15 00:00:00,ALQUERIA,QUESOS,ALQ QUESO CON BOCADILLO 49G X 6 UN,15330,0.294,VENCIDO
ESTE,,,110300 - 309,EXITO PLATAFORMA BU,2026-09-05 00:00:00,ALQUERIA,YOGURES,@ACTIGEST POTEX8,20540,1.51,VENCIDO
ESTE,,,110300 - 309,EXITO PLATAFORMA BU,2026-09-05 00:00:00,ALQUERIA,YOGURES,ACTIGEST POTEX8,20540,1.51,VENCIDO
ESTE,,,110300 - 309,EXITO PLATAFORMA BU,2026-09-15 00:00:00,ALQUERIA,YOGURES,@ACTIGEST POTEX8,10270,0.755,VENCIDO
ESTE,,,110300 - 309,EXITO PLATAFORMA BU,2026-09-15 00:00:00,ALQUERIA,YOGURES,ACTIGEST POTEX8,10270,0.755,VENCIDO
ESTE,,,110300 - 309,EXITO PLATAFORMA BU,2026-09-15 00:00:00,FORTIKIDS,YOGURES,KD CUCH 95GX12 FRE-MOR,36180,3.42,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-03 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE PREP CALIENTES 400G,27060,1.1976,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-03 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CDL SEMIENTERA 180G,4800,0.1796,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-03 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE 850G,156800,6.7864,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,BLN,AVENA PRO CUBANA BOLSA 1000ML,53280,9.54,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,BLN,AVENA PRO AUTENTICA BOLSA 180G X 6,9300,1.1448,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,BLN,AVENA PRO AUTENTICA VASO 220G X 4,9860,0.8798,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE PREP CALIENTES 400G,54120,2.3952,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE 180G TETRA,41040,1.4371,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,CREMA DE LECHE 850G,19600,0.8483,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,LECHES,DESCREMADA 1100 SIXPACK,33660,6.8178,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL SIXPACK 1.1,33660,6.8112,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,LECHES,LECHE SABOR ORIGINAL SIXPACK 1.3,38100,8.0496,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,LECHES,ENTERA SUPER CREMOSA BOLSA 1LX6,67320,12.3672,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,LECHES,SABOR ORIGINAL 1L SIXPACK,29220,6.192,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,LECHES,SABOR ORIGINAL TETRA 1L,11800,2.064,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,LECHES,DESLACTO 1000 TS X 4 UDS,212400,37.152,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,LECHES,DESLACTOSADA 1100 SIXPACK,67320,13.6224,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-12 00:00:00,ALQUERIA,YOGURES,YOGURT ALQUERIA PACKX3 SURTIDO,5990,0.45,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-26 00:00:00,ALQUERIA,CREMAS & ESPARCIBLES,AREQUIPE TRADICIONAL VASO 500GR,41640,2,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-26 00:00:00,ALQUERIA,LECHES,ENTERA SUPER CREMOSA BOLSA 1LX6,67320,,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-26 00:00:00,ALQUERIA,YOGURES,ALQUEMIX MINI COOKIES 100G,7548,0.3,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-28 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MELO,14490,1.05,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-28 00:00:00,ALQUERIA,YOGURES,YOGURT ALQUERIA PACKX3 SURTIDO,41930,3.15,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-28 00:00:00,ALQUERIA,YOGURES,ALQUERIA M&M 100G,2550,0.1,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-28 00:00:00,ALQUERIA,YOGURES,ALQUERIA MILO 170GR,35310,1.87,VENCIDO
ESTE,,,110300 - 405,EXITO OCANA,2026-08-28 00:00:00,ALQUERIA,YOGURES,YOGURT ALQ VASO 150G SABOR COL MORA,4140,0.3,VENCIDO
